name,threads,delay,time_ns,net_runtime_s,stdev_ns,p_ns,total_runtime_min
"MS Queue using DWCAS",3,500,329.571625,3.295716,0.523282,0.001588,1.251257
"MS Queue using DWCAS",3,750,339.278134,3.392781,2.054122,0.006054,1.774828
"MS Queue using DWCAS",3,750,344.383424,3.443834,0.634796,0.001843,1.777360
"MS Queue using DWCAS",3,750,340.005215,3.400052,0.982587,0.002890,1.774879
"MS Queue using DWCAS",3,1000,332.524342,3.325243,1.227866,0.003693,2.287413
"MS Queue using DWCAS",3,1000,336.204997,3.362050,0.517827,0.001540,2.288998
"MS Queue using DWCAS",3,1000,332.692764,3.326928,0.958290,0.002880,2.288097
"MS Queue using DWCAS",4,0,1218.597668,12.185977,8.796526,0.007219,0.564606
"MS Queue using DWCAS",4,0,1223.144471,12.231445,8.492186,0.006943,0.565634
"MS Queue using DWCAS",4,0,1222.147871,12.221479,4.684970,0.003833,0.565165
"MS Queue using DWCAS",4,250,498.009649,4.980096,8.758180,0.017586,0.688842
"MS Queue using DWCAS",4,250,497.869151,4.978692,7.639134,0.015344,0.688017
"MS Queue using DWCAS",4,250,494.519350,4.945193,8.766916,0.017728,0.687010
"MS Queue using DWCAS",4,500,390.659676,3.906597,11.046041,0.028275,1.084665
"MS Queue using DWCAS",4,500,392.428603,3.924286,13.429756,0.034222,1.085738
"MS Queue using DWCAS",4,500,388.800558,3.888006,9.125801,0.023472,1.082723
"MS Queue using DWCAS",4,750,382.637990,3.826380,15.865499,0.041463,1.525308
"MS Queue using DWCAS",4,750,386.962243,3.869622,16.817298,0.043460,1.527803
"MS Queue using DWCAS",4,750,386.790295,3.867903,15.072462,0.038968,1.526173
"MS Queue using DWCAS",4,1000,376.902216,3.769022,19.644083,0.052120,1.967386
"MS Queue using DWCAS",4,1000,375.218327,3.752183,20.052716,0.053443,1.966216
"MS Queue using DWCAS",4,1000,368.176904,3.681769,22.175153,0.060230,1.964097
"MS Queue using DWCAS",5,0,1307.878735,13.078787,100.052972,0.076500,0.526798
"MS Queue using DWCAS",5,0,1339.004529,13.390045,97.889974,0.073107,0.537607
"MS Queue using DWCAS",5,0,1325.437814,13.254378,90.826183,0.068525,0.531647
"MS Queue using DWCAS",5,250,785.013727,7.850137,312.406062,0.397963,0.838764
"MS Queue using DWCAS",5,250,794.720916,7.947209,309.841897,0.389875,0.841324
"MS Queue using DWCAS",5,250,797.886241,7.978862,310.934858,0.389698,0.842790
"MS Queue using DWCAS",5,500,879.490632,8.794906,555.910996,0.632083,1.378295
"MS Queue using DWCAS",5,500,873.665062,8.736651,549.013643,0.628403,1.374600
"MS Queue using DWCAS",5,500,874.482911,8.744829,547.347572,0.625910,1.373906
"MS Queue using DWCAS",5,750,1061.449633,10.614496,806.732369,0.760029,1.952540
"MS Queue using DWCAS",5,750,1068.274555,10.682746,802.120525,0.750856,1.954139
"MS Queue using DWCAS",5,750,1071.988047,10.719880,802.444849,0.748558,1.956473
"MS Queue using DWCAS",5,1000,1248.828347,12.488283,1042.451977,0.834744,2.523200
"MS Queue using DWCAS",5,1000,1246.481590,12.464816,1042.592291,0.836428,2.522342
"MS Queue using DWCAS",5,1000,1255.082184,12.550822,1043.986529,0.831807,2.525558
"MS Queue using DWCAS",6,0,1598.292201,15.982922,236.580318,0.148021,0.547220
"MS Queue using DWCAS",6,0,1624.983182,16.249832,231.496547,0.142461,0.552715
"MS Queue using DWCAS",6,0,1578.048689,15.780487,252.826859,0.160215,0.542844
"MS Queue using DWCAS",6,250,1137.779100,11.377791,397.546699,0.349406,0.814862
"MS Queue using DWCAS",6,250,1129.616535,11.296165,402.582712,0.356389,0.813084
"MS Queue using DWCAS",6,250,1157.545937,11.575459,407.109887,0.351701,0.824082
"MS Queue using DWCAS",6,500,1329.798507,13.297985,626.863415,0.471397,1.290772
"MS Queue using DWCAS",6,500,1345.330358,13.453304,629.116671,0.467630,1.294994
"MS Queue using DWCAS",6,500,1325.171302,13.251713,618.965000,0.467083,1.286419
"MS Queue using DWCAS",6,750,1646.046457,16.460465,854.242224,0.518966,1.799499
"MS Queue using DWCAS",6,750,1660.914899,16.609149,859.738764,0.517630,1.806146
"MS Queue using DWCAS",6,750,1657.163526,16.571635,854.598857,0.515700,1.802288
"MS Queue using DWCAS",6,1000,1976.563262,19.765633,1098.942321,0.555986,2.316881
"MS Queue using DWCAS",6,1000,1974.379166,19.743792,1095.545474,0.554881,2.315378
"MS Queue using DWCAS",6,1000,1977.097197,19.770972,1094.648112,0.553664,2.317585
"MS Queue using DWCAS",7,0,2009.111021,20.091110,319.923343,0.159236,0.568752
"MS Queue using DWCAS",7,0,2024.873868,20.248739,301.510403,0.148903,0.569485
"MS Queue using DWCAS",7,0,1997.074776,19.970748,315.129150,0.157795,0.563341
"MS Queue using DWCAS",7,250,1435.110684,14.351107,332.657566,0.231799,0.771235
"MS Queue using DWCAS",7,250,1423.572475,14.235725,334.129284,0.234712,0.768231
"MS Queue using DWCAS",7,250,1424.621449,14.246214,330.753271,0.232169,0.766718
"MS Queue using DWCAS",7,500,1612.985035,16.129850,464.255029,0.287824,1.175943
"MS Queue using DWCAS",7,500,1631.143376,16.311434,464.422001,0.284722,1.181264
"MS Queue using DWCAS",7,500,1635.200752,16.352008,466.095065,0.285038,1.180941
"MS Queue using DWCAS",7,750,2056.821920,20.568219,637.540141,0.309964,1.652190
"MS Queue using DWCAS",7,750,2028.806033,20.288060,639.608856,0.315264,1.646289
"MS Queue using DWCAS",7,750,2045.805589,20.458056,640.397982,0.313030,1.652933
"MS Queue using DWCAS",7,1000,2463.415031,24.634150,805.580289,0.327018,2.118399
"MS Queue using DWCAS",7,1000,2443.989455,24.439895,806.079318,0.329821,2.115870
"MS Queue using DWCAS",7,1000,2450.280803,24.502808,804.890909,0.328489,2.116338
"MS Queue using DWCAS",8,0,2535.192428,25.351924,50.220121,0.019809,0.595717
"MS Queue using DWCAS",8,0,2518.014886,25.180149,63.329884,0.025151,0.592117
"MS Queue using DWCAS",8,0,2600.287877,26.002879,49.989737,0.019225,0.604649
"MS Queue using DWCAS",8,250,1720.634296,17.206343,40.242280,0.023388,0.742615
"MS Queue using DWCAS",8,250,1749.704041,17.497040,41.540797,0.023742,0.750614
"MS Queue using DWCAS",8,250,1746.805066,17.468051,33.402231,0.019122,0.747407
"MS Queue using DWCAS",8,500,1953.549934,19.535499,38.932279,0.019929,1.128506
"MS Queue using DWCAS",8,500,1959.677755,19.596778,36.336895,0.018542,1.129235
"MS Queue using DWCAS",8,500,1972.320113,19.723201,60.416907,0.030632,1.131096
"MS Queue using DWCAS",8,750,2404.308598,24.043086,53.190281,0.022123,1.561246
"MS Queue using DWCAS",8,750,2558.554202,25.585542,53.734405,0.021002,1.599164
"MS Queue using DWCAS",8,750,2420.184123,24.201841,42.765816,0.017670,1.563280
"MS Queue using DWCAS",8,1000,2909.680233,29.096802,56.564527,0.019440,2.008380
"MS Queue using DWCAS",8,1000,2882.379991,28.823800,48.502500,0.016827,1.999180
"MS Queue using DWCAS",8,1000,2883.979812,28.839798,55.749724,0.019331,1.999466
"MS Queue using DWCAS",9,0,2740.326092,27.403261,115.412924,0.042116,0.590245
"MS Queue using DWCAS",9,0,2755.953746,27.559537,107.598886,0.039042,0.591958
"MS Queue using DWCAS",9,0,2712.068916,27.120689,114.083117,0.042065,0.586725
"MS Queue using DWCAS",9,250,1995.903496,19.959035,309.749783,0.155193,0.824515
"MS Queue using DWCAS",9,250,1987.478161,19.874782,307.021123,0.154478,0.822959
"MS Queue using DWCAS",9,250,1953.158753,19.531588,314.482241,0.161012,0.817704
"MS Queue using DWCAS",9,500,2361.172411,23.611724,528.372945,0.223776,1.279173
"MS Queue using DWCAS",9,500,2363.806606,23.638066,536.481847,0.226957,1.281805
"MS Queue using DWCAS",9,500,2346.152907,23.461529,537.081745,0.228920,1.278022
"MS Queue using DWCAS",9,750,2959.398969,29.593990,779.355127,0.263349,1.785696
"MS Queue using DWCAS",9,750,2994.711429,29.947114,770.871586,0.257411,1.790242
"MS Queue using DWCAS",9,750,2968.909339,29.689093,772.116885,0.260068,1.786402
"MS Queue using DWCAS",9,1000,3624.283318,36.242833,997.052089,0.275103,2.298329
"MS Queue using DWCAS",9,1000,3613.366512,36.133665,1003.448936,0.277705,2.297737
"MS Queue using DWCAS",9,1000,3643.679305,36.436793,1002.371160,0.275099,2.302685
"MS Queue using DWCAS",10,0,3041.561364,30.415614,258.852087,0.085105,0.599838
"MS Queue using DWCAS",10,0,2968.404444,29.684044,285.691530,0.096244,0.595286
"MS Queue using DWCAS",10,0,2990.706276,29.907063,269.961399,0.090267,0.593799
"MS Queue using DWCAS",10,250,2245.651141,22.456511,428.681484,0.190894,0.796428
"MS Queue using DWCAS",10,250,2262.197796,22.621978,433.979973,0.191840,0.801847
"MS Queue using DWCAS",10,250,2264.155231,22.641552,431.984648,0.190793,0.800503
"MS Queue using DWCAS",10,500,2794.443046,27.944430,655.573783,0.234599,1.238086
"MS Queue using DWCAS",10,500,2790.498688,27.904987,639.779603,0.229271,1.235830
"MS Queue using DWCAS",10,500,2835.087171,28.350872,647.980481,0.228558,1.241186
"MS Queue using DWCAS",10,750,3541.343834,35.413438,890.833577,0.251552,1.712277
"MS Queue using DWCAS",10,750,3511.508188,35.115082,891.104647,0.253767,1.706946
"MS Queue using DWCAS",10,750,3533.314934,35.333149,887.935090,0.251304,1.710048
"MS Queue using DWCAS",10,1000,4330.363817,43.303638,1126.718751,0.260190,2.196077
"MS Queue using DWCAS",10,1000,4730.080558,47.300806,1136.769960,0.240328,2.275844
"MS Queue using DWCAS",10,1000,4382.600036,43.826000,1141.930644,0.260560,2.208425
"MS Queue using DWCAS",11,0,3424.051243,34.240512,353.510792,0.103243,0.606307
"MS Queue using DWCAS",11,0,3444.145421,34.441454,351.787030,0.102141,0.608414
"MS Queue using DWCAS",11,0,3423.040622,34.230406,329.526546,0.096267,0.603173
"MS Queue using DWCAS",11,250,2531.821539,25.318215,383.745674,0.151569,0.764497
"MS Queue using DWCAS",11,250,2512.714639,25.127146,378.564738,0.150660,0.757921
"MS Queue using DWCAS",11,250,2525.554940,25.255549,379.319819,0.150193,0.761866
"MS Queue using DWCAS",11,500,3104.788805,31.047888,524.346840,0.168883,1.169205
"MS Queue using DWCAS",11,500,3129.343342,31.293433,511.086552,0.163321,1.171133
"MS Queue using DWCAS",11,500,3173.146488,31.731465,524.082085,0.165162,1.180216
"MS Queue using DWCAS",11,750,3956.070975,39.560710,697.005694,0.176186,1.618916
"MS Queue using DWCAS",11,750,3971.305475,39.713055,703.798800,0.177221,1.620437
"MS Queue using DWCAS",11,750,3999.332268,39.993323,701.822459,0.175485,1.625920
"MS Queue using DWCAS",11,1000,4936.767669,49.367677,889.766245,0.180233,2.089493
"MS Queue using DWCAS",11,1000,4872.107606,48.721076,881.259350,0.180878,2.081813
"MS Queue using DWCAS",11,1000,4917.143433,49.171434,879.539281,0.178872,2.086838
"MS Queue using DWCAS",12,0,4057.925947,40.579259,76.700352,0.018901,0.632051
"MS Queue using DWCAS",12,0,4077.732971,40.777330,128.435453,0.031497,0.637707
"MS Queue using DWCAS",12,0,4115.658841,41.156588,137.750934,0.033470,0.643728
"MS Queue using DWCAS",12,250,2807.026672,28.070267,57.586120,0.020515,0.738397
"MS Queue using DWCAS",12,250,2814.704607,28.147046,93.214711,0.033117,0.741448
"MS Queue using DWCAS",12,250,2810.757637,28.107576,53.867604,0.019165,0.742427
"MS Queue using DWCAS",12,500,3854.042526,38.540425,165.935548,0.043055,1.194602
"MS Queue using DWCAS",12,500,3791.564176,37.915642,167.627501,0.044211,1.184390
"MS Queue using DWCAS",12,500,3487.479885,34.874799,86.072476,0.024680,1.138512
"MS Queue using DWCAS",12,750,4531.368827,45.313688,225.864573,0.049845,1.590810
"MS Queue using DWCAS",12,750,4394.852403,43.948524,74.048608,0.016849,1.568083
"MS Queue using DWCAS",12,750,4782.786661,47.827867,335.816135,0.070213,1.625160
"MS Queue using DWCAS",12,1000,5492.887711,54.928877,92.895273,0.016912,2.021852
"MS Queue using DWCAS",12,1000,5869.408586,58.694086,473.288390,0.080636,2.085983
"MS Queue using DWCAS",12,1000,5385.509378,53.855094,80.658175,0.014977,2.008278
"Baskets Queue using DWCAS",1,0,238.616381,2.386164,0.075978,0.000318,0.440944
"Baskets Queue using DWCAS",1,0,238.504712,2.385047,0.059231,0.000248,0.440685
"Baskets Queue using DWCAS",1,0,238.619776,2.386198,0.056930,0.000239,0.440884
"Baskets Queue using DWCAS",1,250,202.076805,2.020768,0.475576,0.002353,1.511984
"Baskets Queue using DWCAS",1,250,202.517092,2.025171,0.418300,0.002066,1.512672
"Baskets Queue using DWCAS",1,250,202.305710,2.023057,0.482435,0.002385,1.512333
"Baskets Queue using DWCAS",1,500,187.811013,1.878110,2.163073,0.011517,2.616035
"Baskets Queue using DWCAS",1,500,189.120899,1.891209,0.457528,0.002419,2.618632
"Baskets Queue using DWCAS",1,500,188.568200,1.885682,0.264569,0.001403,2.617771
"Baskets Queue using DWCAS",1,750,205.362097,2.053621,0.341288,0.001662,3.776820
"Baskets Queue using DWCAS",1,750,204.855076,2.048551,0.281435,0.001374,3.775410
"Baskets Queue using DWCAS",1,750,205.557412,2.055574,0.143610,0.000699,3.777388
"Baskets Queue using DWCAS",1,1000,201.794284,2.017943,0.332424,0.001647,4.898232
"Baskets Queue using DWCAS",1,1000,203.579159,2.035792,0.344758,0.001693,4.901055
"Baskets Queue using DWCAS",1,1000,201.482504,2.014825,0.477533,0.002370,4.897483
"Baskets Queue using DWCAS",2,0,649.295529,6.492955,0.945422,0.001456,0.598948
"Baskets Queue using DWCAS",2,0,650.583708,6.505837,0.817476,0.001257,0.600138
"Baskets Queue using DWCAS",2,0,651.126436,6.511264,1.027453,0.001578,0.600588
"Baskets Queue using DWCAS",2,250,446.959168,4.469592,2.333671,0.005221,1.093127
"Baskets Queue using DWCAS",2,250,453.164183,4.531642,2.916611,0.006436,1.098553
"Baskets Queue using DWCAS",2,250,452.204419,4.522044,0.630288,0.001394,1.098249
"Baskets Queue using DWCAS",2,500,422.618345,4.226183,1.700878,0.004025,1.742470
"Baskets Queue using DWCAS",2,500,424.573637,4.245736,1.417706,0.003339,1.744697
"Baskets Queue using DWCAS",2,500,428.390656,4.283907,2.285093,0.005334,1.747680
"Baskets Queue using DWCAS",2,750,432.601408,4.326014,1.385527,0.003203,2.422838
"Baskets Queue using DWCAS",2,750,433.600735,4.336007,0.875925,0.002020,2.423632
"Baskets Queue using DWCAS",2,750,458.993702,4.589937,3.718749,0.008102,2.446379
"Baskets Queue using DWCAS",2,1000,425.836595,4.258366,1.261704,0.002963,3.086762
"Baskets Queue using DWCAS",2,1000,428.494996,4.284950,0.857880,0.002002,3.088878
"Baskets Queue using DWCAS",2,1000,456.495567,4.564956,3.082420,0.006752,3.113872
"Baskets Queue using DWCAS",3,0,992.376819,9.923768,1.409518,0.001420,0.610135
"Baskets Queue using DWCAS",3,0,1020.513853,10.205139,1.832308,0.001795,0.627440
"Baskets Queue using DWCAS",3,0,991.335695,9.913357,9.452381,0.009535,0.613191
"Baskets Queue using DWCAS",3,250,584.325399,5.843254,1.123216,0.001922,0.888122
"Baskets Queue using DWCAS",3,250,587.879186,5.878792,1.605250,0.002731,0.890279
"Baskets Queue using DWCAS",3,250,586.251973,5.862520,1.508536,0.002573,0.889311
"Baskets Queue using DWCAS",3,500,471.191035,4.711910,0.908398,0.001928,1.337622
"Baskets Queue using DWCAS",3,500,476.013696,4.760137,0.688735,0.001447,1.340729
"Baskets Queue using DWCAS",3,500,471.280799,4.712808,0.806524,0.001711,1.337692
"Baskets Queue using DWCAS",3,750,445.794427,4.457944,0.696046,0.001561,1.840073
"Baskets Queue using DWCAS",3,750,444.393605,4.443936,0.822201,0.001850,1.839162
"Baskets Queue using DWCAS",3,750,445.175793,4.451758,0.661651,0.001486,1.839385
"Baskets Queue using DWCAS",3,1000,428.172756,4.281728,1.680072,0.003924,2.346618
"Baskets Queue using DWCAS",3,1000,430.463014,4.304630,0.718296,0.001669,2.347486
"Baskets Queue using DWCAS",3,1000,431.987960,4.319880,0.815101,0.001887,2.348571
"Baskets Queue using DWCAS",4,0,1433.129498,14.331295,10.770044,0.007515,0.665572
"Baskets Queue using DWCAS",4,0,1427.305935,14.273059,26.666972,0.018683,0.666761
"Baskets Queue using DWCAS",4,0,1452.383186,14.523832,7.794987,0.005367,0.673095
"Baskets Queue using DWCAS",4,250,872.592676,8.725927,7.635659,0.008751,0.859717
"Baskets Queue using DWCAS",4,250,880.641196,8.806412,7.695543,0.008739,0.864212
"Baskets Queue using DWCAS",4,250,877.252508,8.772525,7.998069,0.009117,0.863025
"Baskets Queue using DWCAS",4,500,652.469783,6.524698,18.396025,0.028194,1.206957
"Baskets Queue using DWCAS",4,500,649.865615,6.498656,13.457984,0.020709,1.203825
"Baskets Queue using DWCAS",4,500,649.376899,6.493769,14.144280,0.021781,1.204343
"Baskets Queue using DWCAS",4,750,598.876588,5.988766,18.058530,0.030154,1.625667
"Baskets Queue using DWCAS",4,750,605.220019,6.052200,22.497415,0.037172,1.630295
"Baskets Queue using DWCAS",4,750,602.154138,6.021541,18.116623,0.030086,1.628421
"Baskets Queue using DWCAS",4,1000,573.226847,5.732268,20.437238,0.035653,2.058037
"Baskets Queue using DWCAS",4,1000,573.183173,5.731832,21.134731,0.036873,2.058200
"Baskets Queue using DWCAS",4,1000,572.147845,5.721478,21.272786,0.037181,2.058332
"Baskets Queue using DWCAS",5,0,1531.166121,15.311661,123.834930,0.080876,0.621477
"Baskets Queue using DWCAS",5,0,1540.418655,15.404187,118.116099,0.076678,0.622637
"Baskets Queue using DWCAS",5,0,1542.153137,15.421531,118.191021,0.076640,0.622949
"Baskets Queue using DWCAS",5,250,1177.684337,11.776843,341.409571,0.289899,0.994437
"Baskets Queue using DWCAS",5,250,1178.345554,11.783456,339.986598,0.288529,0.994178
"Baskets Queue using DWCAS",5,250,1181.815752,11.818158,340.857450,0.288418,0.996242
"Baskets Queue using DWCAS",5,500,1146.412611,11.464126,576.054435,0.502484,1.485412
"Baskets Queue using DWCAS",5,500,1138.424369,11.384244,576.703606,0.506581,1.483275
"Baskets Queue using DWCAS",5,500,1145.138683,11.451387,576.182851,0.503156,1.485063
"Baskets Queue using DWCAS",5,750,1283.567949,12.835679,827.049022,0.644336,2.044188
"Baskets Queue using DWCAS",5,750,1285.957985,12.859580,825.081803,0.641609,2.043987
"Baskets Queue using DWCAS",5,750,1292.215327,12.922153,829.791670,0.642147,2.048746
"Baskets Queue using DWCAS",5,1000,1455.236147,14.552361,1069.417435,0.734876,2.609624
"Baskets Queue using DWCAS",5,1000,1455.315858,14.553159,1069.300187,0.734755,2.609808
"Baskets Queue using DWCAS",5,1000,1454.328970,14.543290,1068.241886,0.734526,2.609019
"Baskets Queue using DWCAS",6,0,1876.499641,18.764996,294.219698,0.156792,0.641756
"Baskets Queue using DWCAS",6,0,1870.544000,18.705440,305.059751,0.163086,0.643083
"Baskets Queue using DWCAS",6,0,1862.327940,18.623279,291.648101,0.156604,0.638779
"Baskets Queue using DWCAS",6,250,1511.986396,15.119864,434.781612,0.287557,0.935283
"Baskets Queue using DWCAS",6,250,1536.366718,15.363667,442.944636,0.288307,0.944592
"Baskets Queue using DWCAS",6,250,1520.031552,15.200316,434.827735,0.286065,0.937976
"Baskets Queue using DWCAS",6,500,1607.777905,16.077779,651.295181,0.405090,1.377943
"Baskets Queue using DWCAS",6,500,1600.202618,16.002026,656.094690,0.410007,1.376448
"Baskets Queue using DWCAS",6,500,1600.409741,16.004097,657.679693,0.410945,1.377335
"Baskets Queue using DWCAS",6,750,1882.311412,18.823114,898.167796,0.477162,1.881020
"Baskets Queue using DWCAS",6,750,1903.427948,19.034279,907.800595,0.476929,1.890873
"Baskets Queue using DWCAS",6,750,1884.543682,18.845437,899.002471,0.477040,1.882802
"Baskets Queue using DWCAS",6,1000,2174.941155,21.749412,1125.763667,0.517606,2.382516
"Baskets Queue using DWCAS",6,1000,2180.546249,21.805462,1126.411131,0.516573,2.385261
"Baskets Queue using DWCAS",6,1000,2181.162819,21.811628,1126.502644,0.516469,2.384746
"Baskets Queue using DWCAS",7,0,2338.148142,23.381481,341.033048,0.145856,0.654202
"Baskets Queue using DWCAS",7,0,2295.513146,22.955131,327.048453,0.142473,0.643877
"Baskets Queue using DWCAS",7,0,2292.798384,22.927984,326.717522,0.142497,0.643297
"Baskets Queue using DWCAS",7,250,1821.085747,18.210857,363.926624,0.199840,0.874132
"Baskets Queue using DWCAS",7,250,1807.690321,18.076903,361.915671,0.200209,0.870067
"Baskets Queue using DWCAS",7,250,1809.395839,18.093958,361.950592,0.200039,0.870638
"Baskets Queue using DWCAS",7,500,1900.866473,19.008665,499.341298,0.262691,1.253934
"Baskets Queue using DWCAS",7,500,1913.441641,19.134416,499.366745,0.260978,1.257349
"Baskets Queue using DWCAS",7,500,1912.601071,19.126011,501.109592,0.262004,1.256552
"Baskets Queue using DWCAS",7,750,2264.140768,22.641408,662.210009,0.292477,1.708797
"Baskets Queue using DWCAS",7,750,2255.533429,22.555334,661.668773,0.293354,1.707503
"Baskets Queue using DWCAS",7,750,2262.767157,22.627672,660.584297,0.291936,1.708200
"Baskets Queue using DWCAS",7,1000,2643.477033,26.434770,825.435521,0.312254,2.167975
"Baskets Queue using DWCAS",7,1000,2643.633213,26.436332,827.814204,0.313135,2.169261
"Baskets Queue using DWCAS",7,1000,2642.332517,26.423325,825.242077,0.312316,2.167565
"Baskets Queue using DWCAS",8,0,2862.767388,28.627674,25.100578,0.008768,0.664397
"Baskets Queue using DWCAS",8,0,2908.886356,29.088864,20.394752,0.007011,0.673960
"Baskets Queue using DWCAS",8,0,2891.976494,28.919765,30.395288,0.010510,0.673479
"Baskets Queue using DWCAS",8,250,2253.691648,22.536916,21.800468,0.009673,0.865751
"Baskets Queue using DWCAS",8,250,2242.097354,22.420974,23.827268,0.010627,0.862975
"Baskets Queue using DWCAS",8,250,2233.709522,22.337095,18.344557,0.008213,0.859732
"Baskets Queue using DWCAS",8,500,2283.482363,22.834824,29.975747,0.013127,1.203193
"Baskets Queue using DWCAS",8,500,2273.016261,22.730163,27.970922,0.012306,1.199765
"Baskets Queue using DWCAS",8,500,2279.361764,22.793618,20.758526,0.009107,1.202364
"Baskets Queue using DWCAS",8,750,2681.190234,26.811902,37.817897,0.014105,1.625722
"Baskets Queue using DWCAS",8,750,2693.471068,26.934711,35.178940,0.013061,1.626426
"Baskets Queue using DWCAS",8,750,2682.025267,26.820253,35.791242,0.013345,1.624389
"Baskets Queue using DWCAS",8,1000,3124.796398,31.247964,44.205817,0.014147,2.055562
"Baskets Queue using DWCAS",8,1000,3125.212884,31.252129,54.009696,0.017282,2.058403
"Baskets Queue using DWCAS",8,1000,3124.442488,31.244425,46.635659,0.014926,2.057183
"Baskets Queue using DWCAS",9,0,2950.387616,29.503876,123.717615,0.041933,0.641120
"Baskets Queue using DWCAS",9,0,2980.000143,29.800001,128.953718,0.043273,0.648721
"Baskets Queue using DWCAS",9,0,2993.064373,29.930644,117.014538,0.039095,0.648399
"Baskets Queue using DWCAS",9,250,2420.502809,24.205028,331.893138,0.137117,0.917736
"Baskets Queue using DWCAS",9,250,2420.856686,24.208567,327.379434,0.135233,0.916205
"Baskets Queue using DWCAS",9,250,2425.802568,24.258026,326.420810,0.134562,0.917213
"Baskets Queue using DWCAS",9,500,2618.517075,26.185171,556.451408,0.212506,1.337796
"Baskets Queue using DWCAS",9,500,2613.778956,26.137790,553.773308,0.211867,1.336070
"Baskets Queue using DWCAS",9,500,2616.004651,26.160047,551.235901,0.210717,1.335968
"Baskets Queue using DWCAS",9,750,3245.615423,32.456154,789.358766,0.243208,1.846858
"Baskets Queue using DWCAS",9,750,3238.238163,32.382382,794.045319,0.245209,1.846647
"Baskets Queue using DWCAS",9,750,3245.875739,32.458757,789.609248,0.243265,1.846803
"Baskets Queue using DWCAS",9,1000,3834.460112,38.344601,1028.010864,0.268098,2.348546
"Baskets Queue using DWCAS",9,1000,3845.351572,38.453516,1023.142282,0.266072,2.349026
"Baskets Queue using DWCAS",9,1000,3844.188807,38.441888,1027.448360,0.267273,2.350671
"Baskets Queue using DWCAS",10,0,3230.591688,32.305917,269.605908,0.083454,0.638908
"Baskets Queue using DWCAS",10,0,3223.452951,32.234530,278.986600,0.086549,0.638743
"Baskets Queue using DWCAS",10,0,3191.867771,31.918678,289.163974,0.090594,0.636669
"Baskets Queue using DWCAS",10,250,2733.555418,27.335554,440.603000,0.161183,0.886515
"Baskets Queue using DWCAS",10,250,2711.375416,27.113754,444.692647,0.164010,0.883656
"Baskets Queue using DWCAS",10,250,2733.194883,27.331949,443.953309,0.162430,0.887488
"Baskets Queue using DWCAS",10,500,3069.342333,30.693423,676.832497,0.220514,1.289215
"Baskets Queue using DWCAS",10,500,3067.355983,30.673560,675.971332,0.220376,1.288942
"Baskets Queue using DWCAS",10,500,3062.155300,30.621553,667.855610,0.218100,1.286045
"Baskets Queue using DWCAS",10,750,3803.740841,38.037408,913.222220,0.240085,1.762830
"Baskets Queue using DWCAS",10,750,3818.317258,38.183173,922.861452,0.241693,1.768056
"Baskets Queue using DWCAS",10,750,3818.114908,38.181149,920.956160,0.241207,1.766638
"Baskets Queue using DWCAS",10,1000,4557.694771,45.576948,1162.371012,0.255035,2.241946
"Baskets Queue using DWCAS",10,1000,4555.685752,45.556858,1160.872261,0.254818,2.241937
"Baskets Queue using DWCAS",10,1000,4543.219835,45.432198,1158.660210,0.255031,2.239785
"Baskets Queue using DWCAS",11,0,3681.909774,36.819098,317.711416,0.086290,0.648059
"Baskets Queue using DWCAS",11,0,3685.550059,36.855501,310.313118,0.084197,0.647966
"Baskets Queue using DWCAS",11,0,3621.447587,36.214476,333.910985,0.092204,0.639728
"Baskets Queue using DWCAS",11,250,3014.379957,30.143800,369.569449,0.122602,0.842789
"Baskets Queue using DWCAS",11,250,2994.519366,29.945194,367.672765,0.122782,0.838362
"Baskets Queue using DWCAS",11,250,3029.990849,30.299908,375.457703,0.123914,0.845691
"Baskets Queue using DWCAS",11,500,3403.030024,34.030300,523.549097,0.153848,1.215238
"Baskets Queue using DWCAS",11,500,3402.361688,34.023617,528.798979,0.155421,1.215570
"Baskets Queue using DWCAS",11,500,3412.963526,34.129635,526.295406,0.154205,1.217861
"Baskets Queue using DWCAS",11,750,4235.328456,42.353285,700.868743,0.165482,1.663585
"Baskets Queue using DWCAS",11,750,4241.849953,42.418500,698.575436,0.164687,1.664098
"Baskets Queue using DWCAS",11,750,4241.670737,42.416707,699.848934,0.164994,1.663956
"Baskets Queue using DWCAS",11,1000,5056.073482,50.560735,874.232840,0.172907,2.107397
"Baskets Queue using DWCAS",11,1000,5057.699553,50.576996,881.996211,0.174387,2.108576
"Baskets Queue using DWCAS",11,1000,5070.762234,50.707622,871.354942,0.171839,2.109677
"Baskets Queue using DWCAS",12,0,4297.274960,42.972750,34.231433,0.007966,0.665348
"Baskets Queue using DWCAS",12,0,4315.443423,43.154434,75.880899,0.017584,0.673256
"Baskets Queue using DWCAS",12,0,4343.626846,43.436268,19.713060,0.004538,0.671125
"Baskets Queue using DWCAS",12,250,3461.332531,34.613325,37.311240,0.010779,0.837906
"Baskets Queue using DWCAS",12,250,3490.286986,34.902870,35.147798,0.010070,0.842209
"Baskets Queue using DWCAS",12,250,3485.571624,34.855716,37.974987,0.010895,0.841593
"Baskets Queue using DWCAS",12,500,3823.137230,38.231372,44.286854,0.011584,1.186224
"Baskets Queue using DWCAS",12,500,3821.479344,38.214793,39.498487,0.010336,1.185206
"Baskets Queue using DWCAS",12,500,3833.908444,38.339084,39.737889,0.010365,1.187815
